timestamp,src_ip,src_port,dst_ip,dst_port,protocol,length,hdr_ip_len,hdr_tcp_len,ack_flag,init_window
2025-05-15 13:14:08.799489,192.168.10.201,52713,45.60.63.78,443,6,66,20,32,1,2036
2025-05-15 13:14:09.216343,192.168.10.201,52713,45.60.63.78,443,6,257,20,32,1,2048
2025-05-15 13:14:09.269018,45.60.63.78,443,192.168.10.201,52713,6,1514,20,32,1,501
2025-05-15 13:14:09.269019,45.60.63.78,443,192.168.10.201,52713,6,92,20,32,1,501
2025-05-15 13:14:09.269020,45.60.63.78,443,192.168.10.201,52713,6,1258,20,32,1,501
2025-05-15 13:14:09.269151,192.168.10.201,52713,45.60.63.78,443,6,66,20,32,1,2006
2025-05-15 13:14:09.278822,192.168.10.201,52713,45.60.63.78,443,6,1514,20,32,1,2048
2025-05-15 13:14:09.278882,192.168.10.201,52713,45.60.63.78,443,6,505,20,32,1,2048
2025-05-15 13:14:09.293187,45.60.63.78,443,192.168.10.201,52713,6,66,20,32,1,501
2025-05-15 13:14:09.320283,45.60.63.78,443,192.168.10.201,52713,6,1514,20,32,1,501
2025-05-15 13:14:09.320306,45.60.63.78,443,192.168.10.201,52713,6,92,20,32,1,501
2025-05-15 13:14:09.320307,45.60.63.78,443,192.168.10.201,52713,6,1464,20,32,1,501
2025-05-15 13:14:09.320410,192.168.10.201,52713,45.60.63.78,443,6,66,20,32,1,2003
2025-05-15 13:14:09.400462,192.168.10.201,52713,45.60.63.78,443,6,233,20,32,1,2048
2025-05-15 13:14:09.437719,45.60.63.78,443,192.168.10.201,52713,6,1269,20,32,1,501
2025-05-15 13:14:09.437829,192.168.10.201,52713,45.60.63.78,443,6,66,20,32,1,2029
2025-05-15 13:14:10.252507,192.168.10.201,52714,18.238.132.5,443,6,54,20,20,1,2048
2025-05-15 13:14:10.271320,18.238.132.5,443,192.168.10.201,52714,6,66,20,32,1,151
2025-05-15 13:14:10.710104,40.99.245.50,443,192.168.10.201,52547,6,114,20,32,1,16386
2025-05-15 13:14:10.710311,192.168.10.201,52547,40.99.245.50,443,6,66,20,32,1,6912
2025-05-15 13:14:10.711815,192.168.10.201,52547,40.99.245.50,443,6,108,20,32,1,6912
2025-05-15 13:14:10.711923,192.168.10.201,52547,40.99.245.50,443,6,108,20,32,1,6912
2025-05-15 13:14:10.733642,40.99.245.50,443,192.168.10.201,52547,6,66,20,32,1,16385
2025-05-15 13:14:11.560945,192.168.10.201,52713,45.60.63.78,443,6,251,20,32,1,2048
2025-05-15 13:14:11.608275,45.60.63.78,443,192.168.10.201,52713,6,1514,20,32,1,501
2025-05-15 13:14:11.608276,45.60.63.78,443,192.168.10.201,52713,6,92,20,32,1,501
2025-05-15 13:14:11.608276,45.60.63.78,443,192.168.10.201,52713,6,1461,20,32,1,501
2025-05-15 13:14:11.608331,192.168.10.201,52713,45.60.63.78,443,6,66,20,32,1,2003
2025-05-15 13:14:12.820553,192.168.10.201,51101,142.250.113.188,5228,6,54,20,20,1,2048
2025-05-15 13:14:12.840753,142.250.113.188,5228,192.168.10.201,51101,6,66,20,32,1,1043
2025-05-15 13:14:15.596694,192.168.10.201,52719,104.18.32.47,443,6,54,20,20,1,2048
2025-05-15 13:14:15.616168,104.18.32.47,443,192.168.10.201,52719,6,66,20,32,1,10
2025-05-15 13:14:18.858490,192.168.10.201,52675,142.250.114.108,993,6,101,20,32,1,2048
2025-05-15 13:14:18.875540,142.250.114.108,993,192.168.10.201,52675,6,66,20,32,1,1050
2025-05-15 13:14:18.885263,192.168.10.201,52716,18.161.135.59,443,6,54,20,20,1,2048
2025-05-15 13:14:18.898645,18.161.135.59,443,192.168.10.201,52716,6,66,20,32,1,274
2025-05-15 13:14:18.996342,142.250.114.108,993,192.168.10.201,52675,6,129,20,32,1,1050
2025-05-15 13:14:18.996344,142.250.114.108,993,192.168.10.201,52675,6,97,20,32,1,1050
2025-05-15 13:14:18.996463,192.168.10.201,52675,142.250.114.108,993,6,66,20,32,1,2046
2025-05-15 13:14:18.998763,192.168.10.201,52675,142.250.114.108,993,6,120,20,32,1,2048
2025-05-15 13:14:19.012463,142.250.114.108,993,192.168.10.201,52675,6,66,20,32,1,1050
2025-05-15 13:14:19.132441,142.250.114.108,993,192.168.10.201,52675,6,113,20,32,1,1050
2025-05-15 13:14:19.132547,192.168.10.201,52675,142.250.114.108,993,6,66,20,32,1,2047
2025-05-15 13:14:19.146107,192.168.10.201,52675,142.250.114.108,993,6,107,20,32,1,2048
2025-05-15 13:14:19.159148,142.250.114.108,993,192.168.10.201,52675,6,66,20,32,1,1050
2025-05-15 13:14:19.278912,142.250.114.108,993,192.168.10.201,52675,6,105,20,32,1,1050
2025-05-15 13:14:19.279027,192.168.10.201,52675,142.250.114.108,993,6,66,20,32,1,2047
2025-05-15 13:14:19.282393,192.168.10.201,52675,142.250.114.108,993,6,101,20,32,1,2048
2025-05-15 13:14:19.295327,142.250.114.108,993,192.168.10.201,52675,6,66,20,32,1,1050
2025-05-15 13:14:19.414254,142.250.114.108,993,192.168.10.201,52675,6,113,20,32,1,1050
2025-05-15 13:14:19.414254,142.250.114.108,993,192.168.10.201,52675,6,113,20,32,1,1050
2025-05-15 13:14:19.414309,192.168.10.201,52675,142.250.114.108,993,6,66,20,32,1,2046
2025-05-15 13:14:19.422728,192.168.10.201,52675,142.250.114.108,993,6,108,20,32,1,2048
2025-05-15 13:14:19.436815,142.250.114.108,993,192.168.10.201,52675,6,66,20,32,1,1050
2025-05-15 13:14:19.554370,142.250.114.108,993,192.168.10.201,52675,6,113,20,32,1,1050
2025-05-15 13:14:19.554488,192.168.10.201,52675,142.250.114.108,993,6,66,20,32,1,2047
2025-05-15 13:14:19.556319,192.168.10.201,52675,142.250.114.108,993,6,146,20,32,1,2048
2025-05-15 13:14:19.570466,142.250.114.108,993,192.168.10.201,52675,6,66,20,32,1,1050
2025-05-15 13:14:19.687512,142.250.114.108,993,192.168.10.201,52675,6,129,20,32,1,1050
2025-05-15 13:14:19.687513,142.250.114.108,993,192.168.10.201,52675,6,141,20,32,1,1050
2025-05-15 13:14:19.687596,192.168.10.201,52675,142.250.114.108,993,6,66,20,32,1,2045
2025-05-15 13:14:19.691867,192.168.10.201,52675,142.250.114.108,993,6,107,20,32,1,2048
2025-05-15 13:14:19.705345,142.250.114.108,993,192.168.10.201,52675,6,66,20,32,1,1050
2025-05-15 13:14:19.823256,142.250.114.108,993,192.168.10.201,52675,6,105,20,32,1,1050
2025-05-15 13:14:19.823391,192.168.10.201,52675,142.250.114.108,993,6,66,20,32,1,2047
2025-05-15 13:14:20.948546,192.168.10.201,52690,34.228.177.21,443,6,54,20,20,1,2048
2025-05-15 13:14:20.985973,34.228.177.21,443,192.168.10.201,52690,6,66,20,32,1,428
2025-05-15 13:14:23.000659,192.168.10.201,52715,23.219.157.143,443,6,54,20,20,1,2048
2025-05-15 13:14:23.022220,23.219.157.143,443,192.168.10.201,52715,6,66,20,32,1,501
2025-05-15 13:14:23.724526,192.168.10.201,52713,45.60.63.78,443,6,1514,20,32,1,2048
2025-05-15 13:14:23.724566,192.168.10.201,52713,45.60.63.78,443,6,493,20,32,1,2048
2025-05-15 13:14:23.724630,192.168.10.201,52713,45.60.63.78,443,6,105,20,32,1,2048
2025-05-15 13:14:23.757112,192.168.10.201,52713,45.60.63.78,443,6,236,20,32,1,2048
2025-05-15 13:14:23.785270,45.60.63.78,443,192.168.10.201,52713,6,66,20,32,1,485
2025-05-15 13:14:23.823526,45.60.63.78,443,192.168.10.201,52713,6,105,20,32,1,485
2025-05-15 13:14:23.823618,192.168.10.201,52713,45.60.63.78,443,6,66,20,32,1,2047
2025-05-15 13:14:23.837793,45.60.63.78,443,192.168.10.201,52713,6,1227,20,32,1,501
2025-05-15 13:14:23.837899,192.168.10.201,52713,45.60.63.78,443,6,66,20,32,1,2029
2025-05-15 13:14:23.839248,192.168.10.201,52713,45.60.63.78,443,6,101,20,32,1,2048
2025-05-15 13:14:23.852916,45.60.63.78,443,192.168.10.201,52713,6,66,20,32,1,501
2025-05-15 13:14:23.858592,45.60.63.78,443,192.168.10.201,52713,6,1514,20,32,1,501
2025-05-15 13:14:23.858592,45.60.63.78,443,192.168.10.201,52713,6,87,20,32,1,501
2025-05-15 13:14:23.858636,192.168.10.201,52713,45.60.63.78,443,6,66,20,32,1,2025
2025-05-15 13:14:23.870145,192.168.10.201,52713,45.60.63.78,443,6,238,20,32,1,2048
2025-05-15 13:14:23.910284,45.60.63.78,443,192.168.10.201,52713,6,817,20,32,1,501
2025-05-15 13:14:23.910355,192.168.10.201,52713,45.60.63.78,443,6,66,20,32,1,2036
2025-05-15 13:14:24.347822,192.168.10.201,52716,18.161.135.59,443,6,155,20,32,1,2048
2025-05-15 13:14:24.347875,192.168.10.201,52716,18.161.135.59,443,6,105,20,32,1,2048
2025-05-15 13:14:24.367694,18.161.135.59,443,192.168.10.201,52716,6,66,20,32,1,274
2025-05-15 13:14:24.367694,18.161.135.59,443,192.168.10.201,52716,6,105,20,32,1,274
2025-05-15 13:14:24.367793,192.168.10.201,52716,18.161.135.59,443,6,66,20,32,1,2047
2025-05-15 13:14:24.438909,18.161.135.59,443,192.168.10.201,52716,6,976,20,32,1,274
2025-05-15 13:14:24.438910,18.161.135.59,443,192.168.10.201,52716,6,97,20,32,1,274
2025-05-15 13:14:24.438966,192.168.10.201,52716,18.161.135.59,443,6,66,20,32,1,2033
2025-05-15 13:14:24.439435,192.168.10.201,52716,18.161.135.59,443,6,101,20,32,1,2048
2025-05-15 13:14:24.500260,18.161.135.59,443,192.168.10.201,52716,6,66,20,32,1,274
2025-05-15 13:14:24.840072,18.238.132.5,443,192.168.10.201,52714,6,105,20,32,1,151
2025-05-15 13:14:24.840072,18.238.132.5,443,192.168.10.201,52714,6,66,20,32,1,151
2025-05-15 13:14:24.840073,18.238.132.5,443,192.168.10.201,52714,6,66,20,32,1,151
2025-05-15 13:14:24.840198,192.168.10.201,52714,18.238.132.5,443,6,66,20,32,1,2047
2025-05-15 13:14:24.840262,192.168.10.201,52714,18.238.132.5,443,6,66,20,32,1,2047
2025-05-15 13:14:24.840294,192.168.10.201,52714,18.238.132.5,443,6,66,20,32,1,2047
2025-05-15 13:14:24.840474,192.168.10.201,52714,18.238.132.5,443,6,66,20,32,1,2048
2025-05-15 13:14:24.856117,18.238.132.5,443,192.168.10.201,52714,6,66,20,32,1,151
2025-05-15 13:14:25.681821,192.168.10.201,52720,3.166.96.65,443,6,54,20,20,1,2048
2025-05-15 13:14:25.681899,192.168.10.201,52710,23.219.157.143,443,6,54,20,20,1,2048
2025-05-15 13:14:25.696360,23.219.157.143,443,192.168.10.201,52710,6,66,20,32,1,501
2025-05-15 13:14:25.696362,3.166.96.65,443,192.168.10.201,52720,6,66,20,32,1,145
2025-05-15 13:14:30.676930,40.99.245.50,443,192.168.10.201,52547,6,114,20,32,1,16385
2025-05-15 13:14:30.677143,192.168.10.201,52547,40.99.245.50,443,6,66,20,32,1,6912
2025-05-15 13:14:30.678591,192.168.10.201,52547,40.99.245.50,443,6,108,20,32,1,6912
2025-05-15 13:14:30.678684,192.168.10.201,52547,40.99.245.50,443,6,108,20,32,1,6912
2025-05-15 13:14:30.701095,40.99.245.50,443,192.168.10.201,52547,6,66,20,32,1,16385
2025-05-15 13:14:38.115336,192.168.10.201,52731,23.219.157.143,443,6,54,20,20,1,131072
2025-05-15 13:14:38.133847,23.219.157.143,443,192.168.10.201,52731,6,66,20,32,1,64128
2025-05-15 13:14:38.926596,192.168.10.201,52713,45.60.63.78,443,6,1514,20,32,1,2048
2025-05-15 13:14:38.926636,192.168.10.201,52713,45.60.63.78,443,6,493,20,32,1,2048
2025-05-15 13:14:38.926695,192.168.10.201,52713,45.60.63.78,443,6,105,20,32,1,2048
2025-05-15 13:14:38.946788,45.60.63.78,443,192.168.10.201,52713,6,66,20,32,1,501
2025-05-15 13:14:38.949304,45.60.63.78,443,192.168.10.201,52713,6,105,20,32,1,501
2025-05-15 13:14:38.949374,192.168.10.201,52713,45.60.63.78,443,6,66,20,32,1,2047
2025-05-15 13:14:38.965657,45.60.63.78,443,192.168.10.201,52713,6,1229,20,32,1,501
2025-05-15 13:14:38.965714,192.168.10.201,52713,45.60.63.78,443,6,66,20,32,1,2029
2025-05-15 13:14:38.965745,192.168.10.201,52713,45.60.63.78,443,6,236,20,32,1,2029
2025-05-15 13:14:38.966414,192.168.10.201,52713,45.60.63.78,443,6,101,20,32,1,2048
2025-05-15 13:14:38.991040,192.168.10.201,52713,45.60.63.78,443,6,238,20,32,1,2048
2025-05-15 13:14:39.002875,45.60.63.78,443,192.168.10.201,52713,6,66,20,32,1,501
2025-05-15 13:14:39.023954,45.60.63.78,443,192.168.10.201,52713,6,1514,20,32,1,501
2025-05-15 13:14:39.023955,45.60.63.78,443,192.168.10.201,52713,6,76,20,32,1,501
2025-05-15 13:14:39.024024,192.168.10.201,52713,45.60.63.78,443,6,66,20,32,1,2025
2025-05-15 13:14:39.042230,45.60.63.78,443,192.168.10.201,52713,6,818,20,32,1,501
2025-05-15 13:14:39.042283,192.168.10.201,52713,45.60.63.78,443,6,66,20,32,1,2036
2025-05-15 13:14:40.624662,192.168.10.201,52717,172.64.155.209,443,6,54,20,20,1,2048
2025-05-15 13:14:40.644023,172.64.155.209,443,192.168.10.201,52717,6,66,20,32,1,10
2025-05-15 13:14:48.455945,192.168.10.201,52729,20.42.72.131,443,6,54,20,20,1,131072
2025-05-15 13:14:48.500408,20.42.72.131,443,192.168.10.201,52729,6,66,20,32,1,4194816
2025-05-15 13:14:48.957139,192.168.10.201,52728,52.96.103.34,443,6,54,20,20,1,131072
2025-05-15 13:14:48.986227,52.96.103.34,443,192.168.10.201,52728,6,66,20,32,1,4194560
2025-05-15 13:14:50.592344,40.99.245.50,443,192.168.10.201,52547,6,114,20,32,1,16385
2025-05-15 13:14:50.592546,192.168.10.201,52547,40.99.245.50,443,6,66,20,32,1,6912
2025-05-15 13:14:50.594273,192.168.10.201,52547,40.99.245.50,443,6,108,20,32,1,6912
2025-05-15 13:14:50.594413,192.168.10.201,52547,40.99.245.50,443,6,108,20,32,1,6912
2025-05-15 13:14:50.616529,40.99.245.50,443,192.168.10.201,52547,6,66,20,32,1,16385
2025-05-15 13:14:54.004496,192.168.10.201,52713,45.60.63.78,443,6,1514,20,32,1,2048
2025-05-15 13:14:54.004562,192.168.10.201,52713,45.60.63.78,443,6,493,20,32,1,2048
2025-05-15 13:14:54.004584,192.168.10.201,52713,45.60.63.78,443,6,105,20,32,1,2048
2025-05-15 13:14:54.024964,45.60.63.78,443,192.168.10.201,52713,6,66,20,32,1,501
2025-05-15 13:14:54.028327,45.60.63.78,443,192.168.10.201,52713,6,105,20,32,1,501
2025-05-15 13:14:54.028392,192.168.10.201,52713,45.60.63.78,443,6,66,20,32,1,2047
2025-05-15 13:14:54.046591,45.60.63.78,443,192.168.10.201,52713,6,1229,20,32,1,501
2025-05-15 13:14:54.046695,192.168.10.201,52713,45.60.63.78,443,6,66,20,32,1,2029
2025-05-15 13:14:54.047841,192.168.10.201,52713,45.60.63.78,443,6,101,20,32,1,2048
2025-05-15 13:14:54.081723,192.168.10.201,52713,45.60.63.78,443,6,236,20,32,1,2048
2025-05-15 13:14:54.094479,45.60.63.78,443,192.168.10.201,52713,6,66,20,32,1,501
2025-05-15 13:14:54.114903,192.168.10.201,52713,45.60.63.78,443,6,238,20,32,1,2048
2025-05-15 13:14:54.132754,45.60.63.78,443,192.168.10.201,52713,6,1514,20,32,1,501
2025-05-15 13:14:54.132755,45.60.63.78,443,192.168.10.201,52713,6,92,20,32,1,501
2025-05-15 13:14:54.132755,45.60.63.78,443,192.168.10.201,52713,6,96,20,32,1,501
2025-05-15 13:14:54.132864,192.168.10.201,52713,45.60.63.78,443,6,66,20,32,1,2024
2025-05-15 13:14:54.159360,45.60.63.78,443,192.168.10.201,52713,6,817,20,32,1,501
2025-05-15 13:14:54.159413,192.168.10.201,52713,45.60.63.78,443,6,66,20,32,1,2036
2025-05-15 13:14:54.316920,192.168.10.201,57134,1.0.0.1,853,6,78,20,44,0,65535
2025-05-15 13:14:54.332653,1.0.0.1,853,192.168.10.201,57134,6,74,20,40,1,65535
2025-05-15 13:14:54.333261,192.168.10.201,57134,1.0.0.1,853,6,66,20,32,1,131712
2025-05-15 13:14:54.333263,192.168.10.201,57134,1.0.0.1,853,6,583,20,32,1,131712
2025-05-15 13:14:54.348776,1.0.0.1,853,192.168.10.201,57134,6,66,20,32,1,73728
2025-05-15 13:14:54.348776,1.0.0.1,853,192.168.10.201,57134,6,1514,20,32,1,73728
2025-05-15 13:14:54.350501,1.0.0.1,853,192.168.10.201,57134,6,1514,20,32,1,73728
2025-05-15 13:14:54.350503,1.0.0.1,853,192.168.10.201,57134,6,1318,20,32,1,73728
2025-05-15 13:14:54.373104,192.168.10.201,57134,1.0.0.1,853,6,66,20,32,1,127616
2025-05-15 13:14:54.373107,192.168.10.201,57134,1.0.0.1,853,6,66,20,32,1,131072
2025-05-15 13:14:54.383090,192.168.10.201,57134,1.0.0.1,853,6,130,20,32,1,131072
2025-05-15 13:14:54.386691,1.0.0.1,853,192.168.10.201,57134,6,1318,20,32,1,73728
2025-05-15 13:14:54.386807,192.168.10.201,57134,1.0.0.1,853,6,230,20,44,1,131072
2025-05-15 13:14:54.403069,1.0.0.1,853,192.168.10.201,57134,6,66,20,32,1,73728
2025-05-15 13:14:54.403070,1.0.0.1,853,192.168.10.201,57134,6,976,20,32,1,73728
2025-05-15 13:14:54.403406,192.168.10.201,57134,1.0.0.1,853,6,66,20,32,1,130112
2025-05-15 13:14:54.902096,192.168.10.201,57134,1.0.0.1,853,6,218,20,32,1,131072
2025-05-15 13:14:54.917955,1.0.0.1,853,192.168.10.201,57134,6,558,20,32,1,73728
2025-05-15 13:14:54.918210,192.168.10.201,57134,1.0.0.1,853,6,66,20,32,1,130560
2025-05-15 13:14:57.843102,192.168.10.201,51101,142.250.113.188,5228,6,54,20,20,1,2048
2025-05-15 13:14:57.863215,142.250.113.188,5228,192.168.10.201,51101,6,66,20,32,1,1043
2025-05-15 13:15:00.274056,192.168.10.201,57135,17.248.207.69,443,6,78,20,44,0,65535
2025-05-15 13:15:00.312764,17.248.207.69,443,192.168.10.201,57135,6,74,20,40,1,31856
2025-05-15 13:15:00.313944,192.168.10.201,57135,17.248.207.69,443,6,66,20,32,1,131712
2025-05-15 13:15:00.313948,192.168.10.201,57135,17.248.207.69,443,6,583,20,32,1,131712
2025-05-15 13:15:00.344079,17.248.207.69,443,192.168.10.201,57135,6,757,20,32,1,32256
2025-05-15 13:15:00.344330,192.168.10.201,57135,17.248.207.69,443,6,78,20,44,1,131712
2025-05-15 13:15:00.349630,17.248.207.69,443,192.168.10.201,57135,6,66,20,32,1,32256
2025-05-15 13:15:00.349631,17.248.207.69,443,192.168.10.201,57135,6,1514,20,32,1,32256
2025-05-15 13:15:00.349632,17.248.207.69,443,192.168.10.201,57135,6,1514,20,32,1,32256
2025-05-15 13:15:00.350856,192.168.10.201,57135,17.248.207.69,443,6,66,20,32,1,128128
2025-05-15 13:15:00.388119,192.168.10.201,57135,17.248.207.69,443,6,146,20,32,1,131072
2025-05-15 13:15:00.407738,192.168.10.201,57135,17.248.207.69,443,6,1366,20,32,1,131072
2025-05-15 13:15:00.408062,192.168.10.201,57135,17.248.207.69,443,6,1121,20,32,1,131072
2025-05-15 13:15:00.408267,192.168.10.201,57135,17.248.207.69,443,6,1121,20,32,1,131072
2025-05-15 13:15:00.408520,192.168.10.201,57135,17.248.207.69,443,6,603,20,32,1,131072
2025-05-15 13:15:00.408580,192.168.10.201,57135,17.248.207.69,443,6,97,20,32,1,131072
2025-05-15 13:15:00.416718,17.248.207.69,443,192.168.10.201,57135,6,369,20,32,1,32256
2025-05-15 13:15:00.416719,17.248.207.69,443,192.168.10.201,57135,6,369,20,32,1,32256
2025-05-15 13:15:00.416719,17.248.207.69,443,192.168.10.201,57135,6,128,20,32,1,32256
2025-05-15 13:15:00.417120,192.168.10.201,57135,17.248.207.69,443,6,66,20,32,1,130368
2025-05-15 13:15:00.417304,192.168.10.201,57135,17.248.207.69,443,6,97,20,32,1,131072
2025-05-15 13:15:00.436292,17.248.207.69,443,192.168.10.201,57135,6,97,20,32,1,32256
2025-05-15 13:15:00.436293,17.248.207.69,443,192.168.10.201,57135,6,66,20,32,1,32256
2025-05-15 13:15:00.436293,17.248.207.69,443,192.168.10.201,57135,6,101,20,32,1,32256
2025-05-15 13:15:00.436294,17.248.207.69,443,192.168.10.201,57135,6,66,20,32,1,32256
2025-05-15 13:15:00.436591,192.168.10.201,57135,17.248.207.69,443,6,66,20,32,1,130944
2025-05-15 13:15:00.484928,17.248.207.69,443,192.168.10.201,57135,6,66,20,32,1,32256
2025-05-15 13:15:00.617988,192.168.10.201,52719,104.18.32.47,443,6,54,20,20,1,2048
2025-05-15 13:15:00.620522,17.248.207.69,443,192.168.10.201,57135,6,699,20,32,1,32256
2025-05-15 13:15:00.620689,192.168.10.201,57135,17.248.207.69,443,6,66,20,32,1,130432
2025-05-15 13:15:00.631886,104.18.32.47,443,192.168.10.201,52719,6,66,20,32,1,10
2025-05-15 13:15:04.983054,1.0.0.1,853,192.168.10.201,57134,6,90,20,32,1,73728
2025-05-15 13:15:04.983428,192.168.10.201,57134,1.0.0.1,853,6,66,20,32,1,131008
2025-05-15 13:15:04.984086,192.168.10.201,57134,1.0.0.1,853,6,90,20,32,1,131072
2025-05-15 13:15:04.984861,192.168.10.201,57134,1.0.0.1,853,6,66,20,32,1,131072
2025-05-15 13:15:04.999608,1.0.0.1,853,192.168.10.201,57134,6,66,20,32,1,73728
2025-05-15 13:15:04.999609,1.0.0.1,853,192.168.10.201,57134,6,66,20,32,1,73728
2025-05-15 13:15:04.999982,192.168.10.201,57134,1.0.0.1,853,6,66,20,32,1,131072
2025-05-15 13:15:05.988380,192.168.10.201,52690,34.228.177.21,443,6,54,20,20,1,2048
2025-05-15 13:15:06.031767,34.228.177.21,443,192.168.10.201,52690,6,66,20,32,1,428
2025-05-15 13:15:07.825871,192.168.10.201,52713,45.60.63.78,443,6,1514,20,32,1,2048
2025-05-15 13:15:07.825905,192.168.10.201,52713,45.60.63.78,443,6,495,20,32,1,2048
2025-05-15 13:15:07.825935,192.168.10.201,52713,45.60.63.78,443,6,105,20,32,1,2048
2025-05-15 13:15:07.848972,45.60.63.78,443,192.168.10.201,52713,6,66,20,32,1,487
2025-05-15 13:15:07.852282,45.60.63.78,443,192.168.10.201,52713,6,105,20,32,1,501
2025-05-15 13:15:07.852390,192.168.10.201,52713,45.60.63.78,443,6,66,20,32,1,2047
2025-05-15 13:15:07.870854,45.60.63.78,443,192.168.10.201,52713,6,1514,20,32,1,501
2025-05-15 13:15:07.870855,45.60.63.78,443,192.168.10.201,52713,6,92,20,32,1,501
2025-05-15 13:15:07.870856,45.60.63.78,443,192.168.10.201,52713,6,1514,20,32,1,501
2025-05-15 13:15:07.870857,45.60.63.78,443,192.168.10.201,52713,6,388,20,32,1,501
2025-05-15 13:15:07.870973,192.168.10.201,52713,45.60.63.78,443,6,66,20,32,1,1997
2025-05-15 13:15:07.871130,192.168.10.201,52713,45.60.63.78,443,6,66,20,32,1,2048
2025-05-15 13:15:07.872514,192.168.10.201,52713,45.60.63.78,443,6,101,20,32,1,2048
2025-05-15 13:15:07.929248,45.60.63.78,443,192.168.10.201,52713,6,66,20,32,1,501
2025-05-15 13:15:08.093713,192.168.10.201,52715,23.219.157.143,443,6,54,20,20,1,2048
2025-05-15 13:15:08.108680,23.219.157.143,443,192.168.10.201,52715,6,66,20,32,1,501
2025-05-15 13:15:08.925566,192.168.10.201,52713,45.60.63.78,443,6,228,20,32,1,2048
2025-05-15 13:15:08.942183,45.60.63.78,443,192.168.10.201,52713,6,66,20,32,1,501
2025-05-15 13:15:08.998038,45.60.63.78,443,192.168.10.201,52713,6,893,20,32,1,501
2025-05-15 13:15:08.998150,192.168.10.201,52713,45.60.63.78,443,6,66,20,32,1,2035
2025-05-15 13:15:09.098336,192.168.10.201,52713,45.60.63.78,443,6,231,20,32,1,2048
2025-05-15 13:15:09.111934,45.60.63.78,443,192.168.10.201,52713,6,66,20,32,1,501
2025-05-15 13:15:09.176491,45.60.63.78,443,192.168.10.201,52713,6,1228,20,32,1,501
2025-05-15 13:15:09.176555,192.168.10.201,52713,45.60.63.78,443,6,66,20,32,1,2029
2025-05-15 13:15:09.203544,192.168.10.201,52713,45.60.63.78,443,6,1514,20,32,1,2048
2025-05-15 13:15:09.203576,192.168.10.201,52713,45.60.63.78,443,6,498,20,32,1,2048
2025-05-15 13:15:09.217288,45.60.63.78,443,192.168.10.201,52713,6,66,20,32,1,501
2025-05-15 13:15:09.217289,45.60.63.78,443,192.168.10.201,52713,6,66,20,32,1,498
2025-05-15 13:15:09.259039,45.60.63.78,443,192.168.10.201,52713,6,1514,20,32,1,501
2025-05-15 13:15:09.259040,45.60.63.78,443,192.168.10.201,52713,6,92,20,32,1,501
2025-05-15 13:15:09.259040,45.60.63.78,443,192.168.10.201,52713,6,109,20,32,1,501
2025-05-15 13:15:09.259087,192.168.10.201,52713,45.60.63.78,443,6,66,20,32,1,2024
2025-05-15 13:15:09.266388,192.168.10.201,52713,45.60.63.78,443,6,238,20,32,1,2048
2025-05-15 13:15:09.279915,45.60.63.78,443,192.168.10.201,52713,6,66,20,32,1,501
2025-05-15 13:15:09.339755,45.60.63.78,443,192.168.10.201,52713,6,841,20,32,1,501
2025-05-15 13:15:09.339849,192.168.10.201,52713,45.60.63.78,443,6,66,20,32,1,2035
2025-05-15 13:15:09.561384,192.168.10.201,52716,18.161.135.59,443,6,54,20,20,1,2048
2025-05-15 13:15:09.580148,18.161.135.59,443,192.168.10.201,52716,6,66,20,32,1,274
2025-05-15 13:15:10.615836,40.99.245.50,443,192.168.10.201,52547,6,114,20,32,1,16385
2025-05-15 13:15:10.617508,192.168.10.201,52547,40.99.245.50,443,6,66,20,32,1,6912
2025-05-15 13:15:10.620322,192.168.10.201,52547,40.99.245.50,443,6,108,20,32,1,6912
2025-05-15 13:15:10.621071,192.168.10.201,52547,40.99.245.50,443,6,108,20,32,1,6912
2025-05-15 13:15:10.643146,40.99.245.50,443,192.168.10.201,52547,6,66,20,32,1,16384
2025-05-15 13:15:10.768516,192.168.10.201,52720,3.166.96.65,443,6,54,20,20,1,2048
2025-05-15 13:15:10.768593,192.168.10.201,52710,23.219.157.143,443,6,54,20,20,1,2048
2025-05-15 13:15:10.783106,23.219.157.143,443,192.168.10.201,52710,6,66,20,32,1,501
2025-05-15 13:15:10.783108,3.166.96.65,443,192.168.10.201,52720,6,66,20,32,1,145
2025-05-15 13:15:23.135726,192.168.10.201,52731,23.219.157.143,443,6,54,20,20,1,131072
2025-05-15 13:15:23.157258,23.219.157.143,443,192.168.10.201,52731,6,66,20,32,1,64128
2025-05-15 13:15:24.216912,192.168.10.201,52713,45.60.63.78,443,6,231,20,32,1,2048
2025-05-15 13:15:24.217110,192.168.10.201,52713,45.60.63.78,443,6,105,20,32,1,2048
2025-05-15 13:15:24.236764,45.60.63.78,443,192.168.10.201,52713,6,66,20,32,1,501
2025-05-15 13:15:24.236765,45.60.63.78,443,192.168.10.201,52713,6,66,20,32,1,501
2025-05-15 13:15:24.272771,45.60.63.78,443,192.168.10.201,52713,6,105,20,32,1,501
2025-05-15 13:15:24.272884,192.168.10.201,52713,45.60.63.78,443,6,66,20,32,1,2047
2025-05-15 13:15:24.291029,45.60.63.78,443,192.168.10.201,52713,6,1227,20,32,1,501
2025-05-15 13:15:24.291139,192.168.10.201,52713,45.60.63.78,443,6,66,20,32,1,2029
