Fwd Packet Length Max,Fwd Packet Length Min,Min Packet Length,Max Packet Length,Average Packet Size,Fwd Packets/s,Fwd Header Length,Fwd Header Length.1,min_seg_size_forward,Total Length of Fwd Packets,Fwd Packet Length Std,Flow IAT Min,Subflow Fwd Bytes,Destination Port,Protocol,Packet Length Std,Flow Duration,Fwd IAT Total,ACK Flag Count,Init_Win_bytes_forward,Flow IAT Mean,Flow IAT Max,Fwd IAT Mean,Fwd IAT Max
1514.0,66.0,66.0,1514.0,449.0,130.63762988064684,20.0,32.0,34.0,2245.0,556.9754034066495,3.0040740966796875e-05,2245.0,443,6,556.9754034066495,0.03827381134033203,0.03827381134033203,5,2048.0,0.009568452835083008,0.028271913528442383,0.009568452835083008,0.028271913528442383
1514.0,76.0,76.0,1514.0,751.6,8.722469232336929,20.0,32.0,44.0,3758.0,588.831249170762,9.5367431640625e-07,3758.0,52713,6,588.831249170762,0.5732321739196777,0.5732321739196777,5,501.0,0.14330804347991943,0.46963000297546387,0.14330804347991943,0.46963000297546387
1514.0,66.0,66.0,1514.0,428.2,9.614203600961993,20.0,32.0,34.0,2141.0,548.9671757036116,0.00967097282409668,2141.0,443,6,548.9671757036116,0.5200638771057129,0.5200638771057129,5,2048.0,0.13001596927642822,0.4168539047241211,0.13001596927642822,0.4168539047241211
1514.0,66.0,66.0,1514.0,881.0,34.59436632729144,20.0,32.0,34.0,4405.0,659.9799996969605,9.5367431640625e-07,4405.0,52713,6,659.9799996969605,0.1445322036743164,0.1445322036743164,5,501.0,0.0361330509185791,0.11741209030151367,0.0361330509185791,0.11741209030151367
505.0,66.0,66.0,505.0,224.2,2.1909999784781458,20.0,32.0,34.0,1121.0,161.05825033198394,0.03736710548400879,1121.0,443,6,161.05825033198394,2.2820630073547363,2.2820630073547363,5,2048.0,0.5705157518386841,2.1231160163879395,0.5705157518386841,2.1231160163879395
129.0,66.0,66.0,129.0,94.2,19.462748289824514,20.0,32.0,34.0,471.0,25.150745515789385,2.1457672119140625e-06,471.0,52675,6,25.150745515789385,0.2569010257720947,0.2569010257720947,5,1050.0,0.06422525644302368,0.12080192565917969,0.06422525644302368,0.12080192565917969
120.0,66.0,66.0,120.0,92.0,17.38423164695574,20.0,32.0,34.0,460.0,22.09977375449803,0.0023000240325927734,460.0,993,6,22.09977375449803,0.2876169681549072,0.2876169681549072,5,2048.0,0.0719042420387268,0.13797307014465332,0.0719042420387268,0.13797307014465332
113.0,66.0,66.0,113.0,92.6,19.599697941666854,20.0,32.0,34.0,463.0,21.914378841299612,0.0,463.0,52675,6,21.914378841299612,0.25510597229003906,0.25510597229003906,5,1050.0,0.06377649307250977,0.11976408958435059,0.06377649307250977,0.11976408958435059
108.0,66.0,66.0,108.0,81.4,18.15139258780976,20.0,32.0,34.0,407.0,18.99052395275075,0.0033659934997558594,407.0,993,6,18.99052395275075,0.27546095848083496,0.27546095848083496,5,2047.0,0.06886523962020874,0.13191604614257812,0.06886523962020874,0.13191604614257812
141.0,66.0,66.0,141.0,103.0,19.944308343097127,20.0,32.0,34.0,515.0,31.489680849446536,1.1920928955078125e-06,515.0,52675,6,31.489680849446536,0.2506980895996094,0.2506980895996094,5,1050.0,0.06267452239990234,0.11755490303039551,0.06267452239990234,0.11755490303039551
1514.0,66.0,66.0,1514.0,482.8,0.41156392355937704,20.0,32.0,34.0,2414.0,536.8133381353337,4.00543212890625e-05,2414.0,443,6,536.8133381353337,12.148781061172485,12.148781061172485,5,2003.0,3.0371952652931213,12.1161949634552,3.0371952652931213,12.1161949634552
1514.0,66.0,66.0,1514.0,647.6,0.4093243775929318,20.0,32.0,34.0,3238.0,686.0952120515053,0.0,3238.0,52713,6,686.0952120515053,12.215250968933105,12.215250968933105,5,501.0,3.0538127422332764,12.17699408531189,3.0538127422332764,12.17699408531189
238.0,66.0,66.0,238.0,107.4,107.46414278320668,20.0,32.0,34.0,537.0,66.6921284710572,0.0013489723205566406,537.0,443,6,66.6921284710572,0.04652714729309082,0.04652714729309082,5,2047.0,0.011631786823272705,0.01938796043395996,0.011631786823272705,0.01938796043395996
1514.0,66.0,66.0,1514.0,742.2,68.9741456146871,20.0,32.0,34.0,3711.0,586.998262348365,0.0,3711.0,52713,6,586.998262348365,0.07249093055725098,0.07249093055725098,5,501.0,0.018122732639312744,0.05169200897216797,0.018122732639312744,0.05169200897216797
105.0,66.0,66.0,105.0,80.0,0.05235297025640909,20.0,32.0,34.0,400.0,17.332051234634633,0.0,400.0,52716,6,17.332051234634633,95.50556492805481,95.50556492805481,5,274.0,23.876391232013702,45.02108097076416,23.876391232013702,45.02108097076416
155.0,54.0,54.0,155.0,86.8,0.09900127884614172,20.0,27.2,34.0,434.0,38.90192797278819,5.316734313964844e-05,434.0,443,6,38.90192797278819,50.50439810752869,50.50439810752869,5,2048.0,12.626099526882172,45.021867990493774,12.626099526882172,45.021867990493774
105.0,66.0,66.0,105.0,73.8,0.0837864629227726,20.0,32.0,34.0,369.0,15.6,0.0,369.0,52714,6,15.6,59.67551112174988,59.67551112174988,5,151.0,14.91887778043747,45.10675811767578,14.91887778043747,45.10675811767578
66.0,54.0,54.0,66.0,61.2,0.08375855893415969,20.0,27.2,34.0,306.0,5.878775382679627,3.1948089599609375e-05,306.0,443,6,5.878775382679627,59.69539189338684,59.69539189338684,5,2048.0,14.92384797334671,45.10760498046875,14.92384797334671,45.10760498046875
108.0,66.0,66.0,108.0,91.2,0.2503971288826219,20.0,32.0,34.0,456.0,20.575713839378697,0.00010776519775390625,456.0,443,6,20.575713839378697,19.96828007698059,19.96828007698059,5,6912.0,4.992070019245148,19.9652202129364,4.992070019245148,19.9652202129364
612.0,54.0,54.0,612.0,188.8,0.11105895078578866,20.0,29.6,34.0,944.0,214.13117475043188,0.0003299713134765625,944.0,443,6,214.13117475043188,45.02113485336304,45.02113485336304,5,131392.0,11.25528371334076,45.002301931381226,11.25528371334076,45.002301931381226
1514.0,66.0,66.0,1514.0,448.8,0.3324684970090388,20.0,32.0,34.0,2244.0,556.3946081694179,4.00543212890625e-05,2244.0,443,6,556.3946081694179,15.039018869400024,15.039018869400024,5,2036.0,3.759754717350006,15.01624083518982,3.759754717350006,15.01624083518982
1514.0,66.0,66.0,1514.0,596.0,64.79550882570128,20.0,32.0,34.0,2980.0,639.7333819647057,0.002516031265258789,2980.0,52713,6,639.7333819647057,0.07716584205627441,0.07716584205627441,5,501.0,0.019291460514068604,0.03721809387207031,0.019291460514068604,0.03721809387207031
238.0,66.0,66.0,238.0,141.4,85.74853825080754,20.0,32.0,34.0,707.0,79.09892540357296,3.0994415283203125e-05,707.0,443,6,79.09892540357296,0.05831003189086914,0.05831003189086914,5,2029.0,0.014577507972717285,0.032984018325805664,0.014577507972717285,0.032984018325805664
1494.0,54.0,54.0,1494.0,383.6,0.11088320163739512,20.0,29.6,34.0,1918.0,559.3859490548542,8.106231689453125e-06,1918.0,443,6,559.3859490548542,45.09249305725098,45.09249305725098,5,131072.0,11.273123264312744,45.000651121139526,11.273123264312744,45.000651121139526
114.0,66.0,66.0,114.0,94.8,0.12536908641177172,20.0,32.0,34.0,474.0,23.51510153071851,0.02353811264038086,474.0,52547,6,23.51510153071851,39.88224005699158,39.88224005699158,5,16386.0,9.970560014247894,19.94328784942627,9.970560014247894,19.94328784942627
1514.0,66.0,66.0,1514.0,448.8,0.333642307945694,20.0,32.0,34.0,2244.0,556.3946081694179,2.2172927856445312e-05,2244.0,443,6,556.3946081694179,14.986109018325806,14.986109018325806,5,2036.0,3.7465272545814514,14.962213039398193,3.7465272545814514,14.962213039398193
1229.0,66.0,66.0,1229.0,458.8,0.33283107046299143,20.0,32.0,34.0,2294.0,479.2149413363486,0.003362894058227539,2294.0,52713,6,479.2149413363486,15.02263593673706,15.02263593673706,5,501.0,3.755658984184265,14.982734203338623,3.755658984184265,14.982734203338623
238.0,66.0,66.0,238.0,141.4,58.025505023255555,20.0,32.0,34.0,707.0,79.09892540357296,0.001146078109741211,707.0,443,6,79.09892540357296,0.08616900444030762,0.08616900444030762,5,2029.0,0.021542251110076904,0.03388190269470215,0.021542251110076904,0.03388190269470215
1514.0,66.0,66.0,1514.0,517.0,77.06434424723477,20.0,32.0,34.0,2585.0,573.6333323648479,0.0,2585.0,52713,6,573.6333323648479,0.0648808479309082,0.0648808479309082,5,501.0,0.01622021198272705,0.03827500343322754,0.01622021198272705,0.03827500343322754
1514.0,66.0,66.0,1514.0,897.2,280.1132660148528,20.0,33.6,34.0,4486.0,679.1919905299238,0.0,4486.0,57134,6,679.1919905299238,0.01784992218017578,0.01784992218017578,5,65535.0,0.004462480545043945,0.016123056411743164,0.004462480545043945,0.016123056411743164
583.0,66.0,66.0,583.0,171.8,88.98869157490506,20.0,34.4,34.0,859.0,205.65252247419676,1.9073486328125e-06,859.0,853,6,205.65252247419676,0.05618691444396973,0.05618691444396973,4,65535.0,0.014046728610992432,0.0398411750793457,0.014046728610992432,0.0398411750793457
230.0,66.0,66.0,230.0,142.0,9.34369842848334,20.0,34.4,34.0,710.0,71.01549126775087,0.0037169456481933594,710.0,853,6,71.01549126775087,0.5351200103759766,0.5351200103759766,5,131072.0,0.13378000259399414,0.498690128326416,0.13378000259399414,0.498690128326416
1514.0,66.0,66.0,1514.0,785.0,135.61861403554153,20.0,33.6,34.0,3925.0,645.9331234733205,9.5367431640625e-07,3925.0,57135,6,645.9331234733205,0.03686809539794922,0.03686809539794922,5,31856.0,0.009217023849487305,0.03131508827209473,0.009217023849487305,0.03131508827209473
583.0,66.0,66.0,583.0,174.2,65.10407515141732,20.0,36.8,34.0,871.0,204.4704379610901,3.814697265625e-06,871.0,443,6,204.4704379610901,0.07680010795593262,0.07680010795593262,4,65535.0,0.019200026988983154,0.03988814353942871,0.019200026988983154,0.03988814353942871
1366.0,146.0,146.0,1366.0,871.4,245.0860134629768,20.0,32.0,114.0,4357.0,439.880256433498,0.00020503997802734375,4357.0,443,6,439.880256433498,0.0204010009765625,0.0204010009765625,5,131072.0,0.005100250244140625,0.019618988037109375,0.005100250244140625,0.019618988037109375
369.0,66.0,66.0,369.0,205.8,255.429399656529,20.0,32.0,34.0,1029.0,134.68689617034022,0.0,1029.0,57135,6,134.68689617034022,0.019574880599975586,0.019574880599975586,5,32256.0,0.0048937201499938965,0.019572973251342773,0.0048937201499938965,0.019572973251342773
97.0,66.0,66.0,97.0,78.4,23.572802307426862,20.0,32.0,34.0,392.0,15.186836405255704,0.00018405914306640625,392.0,443,6,15.186836405255704,0.21210885047912598,0.21210885047912598,5,131072.0,0.053027212619781494,0.1840980052947998,0.053027212619781494,0.1840980052947998
1318.0,66.0,66.0,1318.0,601.6,0.4718600222160887,20.0,32.0,34.0,3008.0,490.69485426280966,9.5367431640625e-07,3008.0,57134,6,490.69485426280966,10.596362829208374,10.596362829208374,5,73728.0,2.6490907073020935,10.065099000930786,2.6490907073020935,10.065099000930786
1514.0,66.0,66.0,1514.0,449.2,0.3651506913123139,20.0,32.0,34.0,2246.0,556.4269583692004,2.9802322387695312e-05,2246.0,443,6,556.4269583692004,13.692976951599121,13.692976951599121,5,2036.0,3.4232442378997803,13.666457891464233,3.4232442378997803,13.666457891464233
1514.0,66.0,66.0,1514.0,658.2,228.47779666187301,20.0,32.0,34.0,3291.0,698.8706318053435,9.5367431640625e-07,3291.0,52713,6,698.8706318053435,0.02188396453857422,0.02188396453857422,5,487.0,0.005470991134643555,0.018571853637695312,0.005470991134643555,0.018571853637695312
228.0,66.0,66.0,228.0,105.4,4.435860561204622,20.0,32.0,34.0,527.0,62.78088881180323,0.00015687942504882812,527.0,443,6,62.78088881180323,1.1271770000457764,1.1271770000457764,5,1997.0,0.2817942500114441,1.0530519485473633,0.2817942500114441,1.0530519485473633
893.0,66.0,66.0,893.0,295.8,4.028759066932491,20.0,32.0,34.0,1479.0,323.5962916969229,0.05585503578186035,1479.0,52713,6,323.5962916969229,1.241076946258545,1.241076946258545,5,501.0,0.31026923656463623,1.012934923171997,0.31026923656463623,1.012934923171997
1514.0,66.0,66.0,1514.0,593.2,60.57001582735475,20.0,32.0,34.0,2966.0,641.5488757686354,9.5367431640625e-07,2966.0,52713,6,641.5488757686354,0.0825490951538086,0.0825490951538086,5,501.0,0.02063727378845215,0.04174995422363281,0.02063727378845215,0.04174995422363281
1514.0,66.0,66.0,1514.0,475.0,31.10398538203812,20.0,32.0,34.0,2375.0,542.9821359860746,3.218650817871094e-05,2375.0,443,6,542.9821359860746,0.1607511043548584,0.1607511043548584,5,2048.0,0.0401877760887146,0.07821893692016602,0.0401877760887146,0.07821893692016602
108.0,66.0,66.0,108.0,91.2,0.12519146802408557,20.0,32.0,34.0,456.0,20.575713839378697,0.0001399517059326172,456.0,443,6,20.575713839378697,39.93882393836975,39.93882393836975,5,6912.0,9.984705984592438,20.02309489250183,9.984705984592438,20.02309489250183
485.0,66.0,66.0,485.0,210.4,0.055526351688142725,20.0,32.0,34.0,1052.0,180.6173856526553,0.0,1052.0,52731,6,180.6173856526553,90.04733514785767,90.04733514785767,5,64128.0,22.511833786964417,45.02341103553772,22.511833786964417,45.02341103553772
841.0,66.0,66.0,841.0,229.6,0.3338290741693269,20.0,32.0,34.0,1148.0,306.15329493572335,9.5367431640625e-07,1148.0,52713,6,306.15329493572335,14.97772479057312,14.97772479057312,5,501.0,3.74443119764328,14.897008895874023,3.74443119764328,14.897008895874023
238.0,66.0,66.0,238.0,141.2,0.33318904131857924,20.0,32.0,34.0,706.0,77.53038114184658,0.00019788742065429688,706.0,443,6,77.53038114184658,15.006495952606201,15.006495952606201,5,2048.0,3.7516239881515503,14.877063035964966,3.7516239881515503,14.877063035964966
1514.0,66.0,66.0,1514.0,597.4,77.06519382494203,20.0,32.0,34.0,2987.0,637.855344102407,9.5367431640625e-07,2987.0,52713,6,637.855344102407,0.0648801326751709,0.0648801326751709,5,501.0,0.016220033168792725,0.02517104148864746,0.016220033168792725,0.02517104148864746
1514.0,66.0,66.0,1514.0,449.0,107.36511219532174,20.0,32.0,34.0,2245.0,556.9754034066495,3.790855407714844e-05,2245.0,443,6,556.9754034066495,0.0465700626373291,0.0465700626373291,5,2029.0,0.011642515659332275,0.03524303436279297,0.011642515659332275,0.03524303436279297
151.0,54.0,54.0,151.0,95.4,0.08346379293650671,20.0,29.6,34.0,477.0,34.038801389003105,0.00027298927307128906,477.0,443,6,34.038801389003105,59.90621590614319,59.90621590614319,5,2033.0,14.976553976535797,45.12194895744324,14.976553976535797,45.12194895744324
1494.0,1494.0,1494.0,1494.0,1494.0,998643.8095238095,20.0,32.0,1462.0,7470.0,0.0,9.5367431640625e-07,7470.0,443,6,0.0,5.0067901611328125e-06,5.0067901611328125e-06,5,2048.0,1.2516975402832031e-06,1.9073486328125e-06,1.2516975402832031e-06,1.9073486328125e-06
976.0,66.0,66.0,976.0,254.2,0.08344524876420854,20.0,32.0,34.0,1271.0,361.0996538353367,9.5367431640625e-07,1271.0,52716,6,361.0996538353367,59.91952896118164,59.91952896118164,5,274.0,14.97988224029541,45.07988786697388,14.97988224029541,45.07988786697388
105.0,66.0,66.0,105.0,73.8,2621440.0,20.0,32.0,34.0,369.0,15.6,0.0,369.0,52716,6,15.6,1.9073486328125e-06,1.9073486328125e-06,5,274.0,4.76837158203125e-07,9.5367431640625e-07,4.76837158203125e-07,9.5367431640625e-07
1494.0,66.0,66.0,1494.0,700.2,96.40216601851597,20.0,32.0,34.0,3501.0,658.2620754684262,9.5367431640625e-07,3501.0,443,6,658.2620754684262,0.05186605453491211,0.05186605453491211,5,2048.0,0.012966513633728027,0.03585696220397949,0.012966513633728027,0.03585696220397949
846.0,66.0,66.0,846.0,228.2,45.84459873034749,20.0,32.0,34.0,1141.0,309.13323988209356,0.0,1141.0,52716,6,309.13323988209356,0.10906410217285156,0.10906410217285156,5,307.0,0.02726602554321289,0.07320713996887207,0.02726602554321289,0.07320713996887207
1494.0,66.0,66.0,1494.0,466.2,157.00536040487526,20.0,34.4,34.0,2331.0,557.3596325533451,1.5020370483398438e-05,2331.0,443,6,557.3596325533451,0.031846046447753906,0.031846046447753906,4,65535.0,0.007961511611938477,0.0166778564453125,0.007961511611938477,0.0166778564453125
300.0,66.0,66.0,300.0,114.4,145.63757829969862,20.0,33.6,34.0,572.0,92.85170973116219,0.0,572.0,52732,6,92.85170973116219,0.0343317985534668,0.0343317985534668,5,65535.0,0.0085829496383667,0.0170748233795166,0.0085829496383667,0.0170748233795166
1168.0,66.0,66.0,1168.0,323.8,292.6000027904511,20.0,32.0,34.0,1619.0,423.23062271059734,0.0001571178436279297,1619.0,443,6,423.23062271059734,0.01708817481994629,0.01708817481994629,5,131136.0,0.004272043704986572,0.016485929489135742,0.004272043704986572,0.016485929489135742
434.0,66.0,66.0,434.0,189.6,341.1112556929083,20.0,32.0,34.0,948.0,138.65150558143966,0.0,948.0,52732,6,138.65150558143966,0.014657974243164062,0.014657974243164062,5,74240.0,0.0036644935607910156,0.014656782150268555,0.0036644935607910156,0.014656782150268555
105.0,66.0,66.0,105.0,73.8,0.03340903108581406,20.0,32.0,34.0,369.0,15.6,14.103266954421997,369.0,52720,6,15.6,149.66013193130493,149.66013193130493,5,145.0,37.41503298282623,45.36303400993347,37.41503298282623,45.36303400993347
66.0,54.0,54.0,66.0,56.4,0.03340446412809334,20.0,22.4,34.0,282.0,4.8,14.11792802810669,282.0,443,6,4.8,149.68059301376343,149.68059301376343,5,2048.0,37.42014825344086,45.36276888847351,37.42014825344086,45.36276888847351
699.0,66.0,66.0,699.0,199.6,0.16530822894537667,20.0,32.0,34.0,998.0,250.06767084131448,1.1920928955078125e-06,998.0,57135,6,250.06767084131448,30.246528148651123,30.246528148651123,5,32256.0,7.561632037162781,30.062299013137817,7.561632037162781,30.062299013137817
105.0,66.0,66.0,105.0,81.0,1461.9393516904845,20.0,34.4,34.0,405.0,14.939879517586478,0.0002148151397705078,405.0,443,6,14.939879517586478,0.003420114517211914,0.003420114517211914,5,131072.0,0.0008550286293029785,0.0021071434020996094,0.0008550286293029785,0.0021071434020996094
108.0,66.0,66.0,108.0,99.6,0.24917166525394474,20.0,32.0,34.0,498.0,16.8,7.414817810058594e-05,498.0,443,6,16.8,20.066487073898315,20.066487073898315,5,6912.0,5.016621768474579,20.064011812210083,5.016621768474579,20.064011812210083
114.0,66.0,66.0,114.0,85.2,0.1247112344344662,20.0,32.0,34.0,426.0,23.51510153071851,0.024292945861816406,426.0,52547,6,23.51510153071851,40.09261894226074,40.09261894226074,5,16385.0,10.023154735565186,20.041708946228027,10.023154735565186,20.041708946228027
129.0,66.0,66.0,129.0,91.2,157.11828343672272,20.0,32.0,34.0,456.0,24.044957891416654,9.5367431640625e-07,456.0,57135,6,24.044957891416654,0.031823158264160156,0.031823158264160156,5,32256.0,0.007955789566040039,0.029787063598632812,0.007955789566040039,0.029787063598632812
1514.0,66.0,66.0,1514.0,436.0,0.33479910540244534,20.0,32.0,34.0,2180.0,544.0202202124476,5.793571472167969e-05,2180.0,443,6,544.0202202124476,14.93432903289795,14.93432903289795,5,2048.0,3.7335822582244873,14.885076999664307,3.7335822582244873,14.885076999664307
1514.0,66.0,66.0,1514.0,513.8,0.3349278384234842,20.0,32.0,34.0,2569.0,576.3861205823748,9.5367431640625e-07,2569.0,52713,6,576.3861205823748,14.9285888671875,14.9285888671875,5,501.0,3.732147216796875,14.90846586227417,3.732147216796875,14.90846586227417
493.0,66.0,66.0,493.0,158.4,149.4368555690944,20.0,32.0,34.0,792.0,167.8482648108106,0.0012621879577636719,792.0,443,6,167.8482648108106,0.03345894813537598,0.03345894813537598,5,2048.0,0.008364737033843994,0.020120859146118164,0.008364737033843994,0.020120859146118164
1236.0,66.0,66.0,1236.0,532.6,84.62536720792846,20.0,32.0,34.0,2663.0,561.0289119109639,9.5367431640625e-07,2663.0,52713,6,561.0289119109639,0.05908393859863281,0.05908393859863281,5,501.0,0.014770984649658203,0.053019046783447266,0.014770984649658203,0.053019046783447266
1514.0,66.0,66.0,1514.0,652.4,230.5956347242839,20.0,32.0,34.0,3262.0,703.5423512483097,9.5367431640625e-07,3262.0,52713,6,703.5423512483097,0.0216829776763916,0.0216829776763916,5,501.0,0.0054207444190979,0.01939988136291504,0.0054207444190979,0.01939988136291504
1514.0,66.0,66.0,1514.0,425.0,37.193569898270454,20.0,32.0,34.0,2125.0,550.0050908855299,0.001672983169555664,2125.0,443,6,550.0050908855299,0.1344318389892578,0.1344318389892578,5,2048.0,0.03360795974731445,0.09733986854553223,0.03360795974731445,0.09733986854553223
500.0,66.0,66.0,500.0,223.2,2.3732744082691246,20.0,32.0,34.0,1116.0,159.31779561618342,0.002343893051147461,1116.0,443,6,159.31779561618342,2.1067938804626465,2.1067938804626465,5,2048.0,0.5266984701156616,2.06990385055542,0.5266984701156616,2.06990385055542
1514.0,66.0,66.0,1514.0,1031.4,2.2098208193868483,20.0,32.0,34.0,5157.0,537.5606384399811,0.0026361942291259766,5157.0,52713,6,537.5606384399811,2.262626886367798,2.262626886367798,5,501.0,0.5656567215919495,2.128347873687744,0.5656567215919495,2.128347873687744
54.0,54.0,54.0,54.0,54.0,0.027667310819729875,20.0,20.0,34.0,270.0,0.0,45.015071868896484,270.0,5228,6,0.0,180.7186839580536,180.7186839580536,5,2048.0,45.1796709895134,45.46339702606201,45.1796709895134,45.46339702606201
66.0,66.0,66.0,66.0,66.0,0.0276673766675733,20.0,32.0,34.0,330.0,0.0,45.021353006362915,330.0,51101,6,0.0,180.7182538509369,180.7182538509369,5,1043.0,45.17956346273422,45.456610918045044,45.17956346273422,45.456610918045044
1514.0,66.0,66.0,1514.0,455.0,142.31680668847298,20.0,34.4,34.0,2275.0,561.331987330136,8.392333984375e-05,2275.0,50809,6,561.331987330136,0.03513288497924805,0.03513288497924805,5,65535.0,0.008783221244812012,0.026655912399291992,0.008783221244812012,0.026655912399291992
107.0,66.0,66.0,107.0,76.6,119.83794193109675,20.0,34.4,34.0,383.0,15.894653189044423,9.5367431640625e-07,383.0,7000,6,15.894653189044423,0.041723012924194336,0.041723012924194336,4,65535.0,0.010430753231048584,0.033045053482055664,0.010430753231048584,0.033045053482055664
54.0,54.0,54.0,54.0,54.0,0.02773519085812903,20.0,20.0,34.0,270.0,0.0,45.01557016372681,270.0,443,6,0.0,180.27638697624207,180.27638697624207,5,2048.0,45.069096744060516,45.217225790023804,45.069096744060516,45.217225790023804
66.0,66.0,66.0,66.0,66.0,0.027734429653579733,20.0,32.0,34.0,330.0,0.0,45.01571798324585,330.0,52719,6,0.0,180.28133487701416,180.28133487701416,5,10.0,45.07033371925354,45.2212278842926,45.07033371925354,45.2212278842926
54.0,54.0,54.0,54.0,54.0,0.027747959043069752,20.0,20.0,34.0,270.0,0.0,45.0388240814209,270.0,443,6,0.0,180.19343304634094,180.19343304634094,5,2048.0,45.048358261585236,45.06721305847168,45.048358261585236,45.06721305847168
66.0,66.0,66.0,66.0,66.0,0.027747575313226944,20.0,32.0,34.0,330.0,0.0,45.04217195510864,330.0,52690,6,0.0,180.1959249973297,180.1959249973297,5,428.0,45.04898124933243,45.063374042510986,45.04898124933243,45.063374042510986
54.0,54.0,54.0,54.0,54.0,0.02775346143920488,20.0,20.0,34.0,270.0,0.0,45.017130851745605,270.0,443,6,0.0,180.1577079296112,180.1577079296112,5,2048.0,45.0394269824028,45.0930540561676,45.0394269824028,45.0930540561676
66.0,66.0,66.0,66.0,66.0,0.027754038200435677,20.0,32.0,34.0,330.0,0.0,45.020803928375244,330.0,52715,6,0.0,180.15396404266357,180.15396404266357,5,501.0,45.038491010665894,45.08646011352539,45.038491010665894,45.08646011352539
1514.0,66.0,66.0,1514.0,448.8,0.3924419768779542,20.0,32.0,34.0,2244.0,556.3946081694178,4.506111145019531e-05,2244.0,443,6,556.3946081694178,12.740736961364746,12.740736961364746,5,2024.0,3.1851842403411865,12.74042797088623,3.1851842403411865,12.74042797088623
1462.0,66.0,66.0,1462.0,590.8,0.3910072756574706,20.0,32.0,34.0,2954.0,620.726477605072,0.00021696090698242188,2954.0,52713,6,620.726477605072,12.787485837936401,12.787485837936401,5,501.0,3.1968714594841003,12.767850875854492,3.1968714594841003,12.767850875854492
236.0,66.0,66.0,236.0,107.0,30.154630132889313,20.0,32.0,34.0,535.0,65.90902821313632,0.0011131763458251953,535.0,443,6,65.90902821313632,0.16581201553344727,0.16581201553344727,5,2047.0,0.041453003883361816,0.09007692337036133,0.041453003883361816,0.09007692337036133
1514.0,66.0,66.0,1514.0,357.6,34.6825298385403,20.0,32.0,34.0,1788.0,578.212971144716,0.0,1788.0,52713,6,578.212971144716,0.1441648006439209,0.1441648006439209,5,501.0,0.036041200160980225,0.05090785026550293,0.036041200160980225,0.05090785026550293
54.0,54.0,54.0,54.0,54.0,0.027637104925596335,20.0,20.0,34.0,270.0,0.0,45.08669400215149,270.0,443,6,0.0,180.91619992256165,180.91619992256165,5,2048.0,45.22904998064041,45.362770080566406,45.22904998064041,45.362770080566406
66.0,66.0,66.0,66.0,66.0,0.02763709501901216,20.0,32.0,34.0,330.0,0.0,45.08674597740173,330.0,52710,6,0.0,180.91626477241516,180.91626477241516,5,501.0,45.22906619310379,45.36303377151489,45.22906619310379,45.36303377151489
1514.0,66.0,66.0,1514.0,646.8,119.46588889395251,20.0,33.6,34.0,3234.0,708.071860759909,0.0,3234.0,52733,6,708.071860759909,0.04185295104980469,0.04185295104980469,5,26847.0,0.010463237762451172,0.04185199737548828,0.010463237762451172,0.04185199737548828
1514.0,66.0,66.0,1514.0,450.8,62.729633041792795,20.0,34.4,34.0,2254.0,560.6761632172354,1.6927719116210938e-05,2254.0,443,6,560.6761632172354,0.07970714569091797,0.07970714569091797,4,65535.0,0.019926786422729492,0.04146313667297363,0.019926786422729492,0.04146313667297363
873.0,66.0,66.0,873.0,345.6,8531.944670463792,20.0,32.0,34.0,1728.0,289.8279489628286,2.09808349609375e-05,1728.0,443,6,289.8279489628286,0.0005860328674316406,0.0005860328674316406,5,129664.0,0.00014650821685791016,0.0003409385681152344,0.00014650821685791016,0.0003409385681152344
1467.0,66.0,66.0,1467.0,387.0,124.16162931825582,20.0,32.0,34.0,1935.0,545.7493930367674,0.0,1935.0,52733,6,545.7493930367674,0.040270090103149414,0.040270090103149414,5,47872.0,0.010067522525787354,0.04026913642883301,0.010067522525787354,0.04026913642883301
1494.0,54.0,54.0,1494.0,418.2,74.27332870560569,20.0,24.8,34.0,2091.0,554.6921308257402,4.9114227294921875e-05,2091.0,443,6,554.6921308257402,0.06731891632080078,0.06731891632080078,4,65535.0,0.016829729080200195,0.034375905990600586,0.016829729080200195,0.034375905990600586
1514.0,56.0,56.0,1514.0,932.8,135.0987882575001,20.0,22.4,34.0,4664.0,711.8287434488719,1.9073486328125e-06,4664.0,52734,6,711.8287434488719,0.03700995445251465,0.03700995445251465,5,65535.0,0.009252488613128662,0.03554892539978027,0.009252488613128662,0.03554892539978027
212.0,54.0,54.0,212.0,105.4,1013.8025717876825,20.0,20.0,34.0,527.0,65.65851049178622,9.417533874511719e-05,527.0,443,6,65.65851049178622,0.004931926727294922,0.004931926727294922,5,262144.0,0.0012329816818237305,0.003351926803588867,0.0012329816818237305,0.003351926803588867
1514.0,56.0,56.0,1514.0,402.4,137.6382024979162,20.0,20.0,36.0,2012.0,558.1492990231197,9.5367431640625e-07,2012.0,52734,6,558.1492990231197,0.03632712364196777,0.03632712364196777,5,525568.0,0.009081780910491943,0.03632402420043945,0.009081780910491943,0.03632402420043945
442.0,54.0,54.0,442.0,228.0,144.10939701082287,20.0,20.0,34.0,1140.0,141.11555548556652,0.0001239776611328125,1140.0,443,6,141.11555548556652,0.03469586372375488,0.03469586372375488,5,262144.0,0.00867396593093872,0.03171801567077637,0.00867396593093872,0.03171801567077637
